index,band,grade,source_kind,issues,relative_path,display_topic,problem_text,expressions,computed_answer,matched_choice,validation_status,solver_name,source_preview
2649,고등,1,generated_auto,weak_problem_text|ocr_noise_high,02.학습문제/05.문제은행/00.자동검증/03.고등/1학년/공통수학/경우의 수/high_g01_015_easy_expression_probability.png,probability,5/23,5/23,5/23,,needs_review,fraction_solver,"5/23 고등 1학년ㆍ경우의 수ㆍ기본 @*%2「655107ㆍ0ㅁ「0081901 공 23개 중 빨간 공이 5개입니다. 임의로 하나를 뽑을 때 빨간 공일 확률은? = = HHO 하르으 | 고등 1학년ㆍ경우의 수ㆍ기본 expression ㆍ probabil & 2371 중 빨간 공이 5개입니다. - ""0 ) = 고등 1학년ㆍ경우의 수ㆍ기본 @*%2「655107ㆍ0ㅁ「0081901 공 23개 ..."
2650,고등,1,generated_auto,weak_problem_text|ocr_noise_high,02.학습문제/05.문제은행/00.자동검증/03.고등/1학년/공통수학/경우의 수/high_g01_020_easy_expression_probability.png,probability,8/18,8/18,4/9,,needs_review,fraction_solver,8/18 고등 1학년ㆍ경우의 수ㆍ기본 @*%2「655107ㆍ0ㅁ「0081901 공 18개 중 빨간 공이 8개입니다. 임의로 하나를 뽑을 때 빨간 공일 확률은? = = HHO 하르으 | 고등 1학년ㆍ경우의 수ㆍ기본 expression ㆍ probabil 공 1874 중 빨간 공이 8개입니다. 고등 1학년ㆍ경우의 수ㆍ기본 @*%2「655107ㆍ0ㅁ「0081901 공 18개 중 빨간 공이 8...
2652,고등,1,generated_auto,ocr_noise_high,02.학습문제/05.문제은행/00.자동검증/03.고등/1학년/공통수학/다항식과 나머지정리/high_g01_006_easy_expression_polynomial.png,function,3x^2+0x-3,3x^2+0x-3; x=3,24,,needs_review,expression_value_solver,3x^2+0x-3 고등 ]학년ㆍ다항식과 나머지정리ㆍ기본 expression ㆍ0ㅁ01/001ㅠ 다항식 f(x) = 3x*2 + Ox - 3에서 f(3)2| 값을 구하시오. . 고등 )학년 ㆍ다항식과 나머지정리 ㆍ 기본 expression: 00100 f(3)2| BS 구하시오. 고등 ]학년ㆍ다항식과 나머지정리ㆍ기본 expression ㆍ0ㅁ01/001ㅠ 다항식 f(x) = 3x*2 + ...
2653,고등,1,generated_auto,ocr_noise_high,02.학습문제/05.문제은행/00.자동검증/03.고등/1학년/공통수학/다항식과 나머지정리/high_g01_011_easy_expression_polynomial.png,function,[(-1)의 BS 구하시오,3x^2-5x-6; x=-1,2,"ㅁ 01/001ㅠ
다항식 f(x) = 3x*2 - 5x - 6에서
f(-1)2| 값을 구하시오.
. 고등 )확년 ㆍ다항식과 나머지정리 - 기분 600010551011: Polynion
다항식 f(x) = 3%^2 - 5x - 6에서
[(-1)의 BS 구하시오.",verified,expression_value_solver,[(-1)의 BS 구하시오 고등 ]학년ㆍ다항식과 나머지정리ㆍ기본 expression ㆍ0ㅁ01/001ㅠ 다항식 f(x) = 3x*2 - 5x - 6에서 f(-1)2| 값을 구하시오. . 고등 )확년 ㆍ다항식과 나머지정리 - 기분 600010551011: Polynion 다항식 f(x) = 3%^2 - 5x - 6에서 [(-1)의 BS 구하시오. 고등 ]학년ㆍ다항식과 나머지정리ㆍ기본 ex...
2654,고등,1,generated_auto,ocr_noise_high,02.학습문제/05.문제은행/00.자동검증/03.고등/1학년/공통수학/다항식과 나머지정리/high_g01_016_easy_expression_polynomial.png,function,1x^2+1x-1,1x^2+1x-1; x=2,5,,needs_review,expression_value_solver,1x^2+1x-1 고등 ]학년ㆍ다항식과 나머지정리ㆍ기본 expression ㆍ0ㅁ01/001ㅠ 다항식 f(x) = 1x*2 + 1x - 1에서 f(2)2| 값을 구하시오. . 고등 )학년 ㆍ다항식과 나머지정리 ㆍ 기본 expression: 00100 다항식 f(x) = 1x*2 + Ix - 1에서 f(2)2| BS 구하시오. 고등 ]학년ㆍ다항식과 나머지정리ㆍ기본 expression ㆍ0...
2663,고등,1,generated_auto,ocr_noise_high,02.학습문제/05.문제은행/00.자동검증/03.고등/1학년/공통수학/함수와 그래프/high_g01_004_easy_graph_function.png,coordinate_geometry,* = -1일 때 의 값을 구하시오,y=2x+2; x=-1; y=24+22,0,"ㄱ 1일 때 \의 값을 구하시오.
| 고등 1학년ㆍ함수와 그래프ㆍ기본 27200 - function |
오른쪽 직선의 식은 / = 2x + 2입니다:
* = -1일 때 의 값을 구하시오.",verified,function_value_solver,* = -1일 때 의 값을 구하시오 고등 ]학년ㆍ함수와 그래프 ㆍ기본 grapy - function 오른쪽 직선의 식은 y= 24+ 22h x = -ㄱ1일 때 \의 값을 구하시오. | 고등 1학년ㆍ함수와 그래프ㆍ기본 27200 - function | 오른쪽 직선의 식은 / = 2x + 2입니다: * = -1일 때 의 값을 구하시오. 고등 ]학년ㆍ함수와 그래프 ㆍ기본 grapy - fun...
2664,고등,1,generated_auto,ocr_noise_high,02.학습문제/05.문제은행/00.자동검증/03.고등/1학년/공통수학/함수와 그래프/high_g01_009_easy_graph_function.png,coordinate_geometry,x = 4일 때 y의 값을 구하시오,y=1x-2; x=4; y=1,2,,verified,function_value_solver,x = 4일 때 y의 값을 구하시오 | 고등 1학년ㆍ함수와 그래프ㆍ기본 graph - function | 오른쪽 직선의 식은 y= 1K-2QLICh arf x = 4일 때 \의 값을 구하시오 고등 ]학년ㆍ함수와 그래프 ㆍ기본 graph - function * = 42 때 \의 값을 구하시오. | 고등 1학년ㆍ함수와 그래프ㆍ기본 graph - function | 오른쪽 직선의 식은 y= ...
2665,고등,1,generated_auto,ocr_noise_high,02.학습문제/05.문제은행/00.자동검증/03.고등/1학년/공통수학/함수와 그래프/high_g01_014_easy_graph_function.png,coordinate_geometry,* = 0일 때 의 값을 구하시오,y=3x-3; x=0,-3,,verified,function_value_solver,* = 0일 때 의 값을 구하시오 | 고등 1학년ㆍ함수와 그래프ㆍ기본 graph /function | 오른쪽 직선의 식은 / = 3 - 3입니다. * = 0일 때 의 값을 구하시오. 고등 ]학년ㆍ함수와 그래프 ㆍ기본 graph /function x = OF 때 \의 값을 구하시오. | 고등 1학년ㆍ함수와 그래프ㆍ기본 graph /function | 오른쪽 직선의 식은 / = 3 - 3입...
2667,고등,1,generated_curriculum,weak_problem_text|ocr_noise_high,02.학습문제/05.문제은행/03.고등/1학년/공통수학/경우의 수/high_g01_005_easy_expression_probability.png,probability,30/36,30/36,5/6,,needs_review,fraction_solver,"30/36 고등 1학년ㆍ경우의 수ㆍ기본 @*%2「655107ㆍ0ㅁ「0081901 공 36개 중 빨간 공이 30개입니다. 임의로 하나를 뽑을 때 빨간 공일 확률은? 임의로 하나를 뽑을 때 빨간 Se 확률은? | 고등 1학년ㆍ경우의 수ㆍ기본 expression ㆍ probabil 공 36741 중 빨간 공이 30개입니다. = ""= = 고등 1학년ㆍ경우의 수ㆍ기본 @*%2「655107ㆍ0ㅁ「..."
2668,고등,1,generated_curriculum,weak_problem_text|ocr_noise_high,02.학습문제/05.문제은행/03.고등/1학년/공통수학/경우의 수/high_g01_010_easy_expression_probability.png,probability,5/19,5/19,5/19,,needs_review,fraction_solver,5/19 고등 1학년ㆍ경우의 수ㆍ기본 @*%2「655107ㆍ0ㅁ「0081901 공 19개 중 빨간 공이 5개입니다. 임의로 하나를 뽑을 때 빨간 공일 확률은? 임의로 하나를 뽑을 때 빨간 Be 확률은? | 고등 1학년ㆍ경우의 수ㆍ기본 expression ㆍ probabil & 1974 중 빨간 공이 5개입니다. 고등 1학년ㆍ경우의 수ㆍ기본 @*%2「655107ㆍ0ㅁ「0081901 공 1...
2669,고등,1,generated_curriculum,weak_problem_text|ocr_noise_high,02.학습문제/05.문제은행/03.고등/1학년/공통수학/경우의 수/high_g01_015_easy_expression_probability.png,probability,5/23,5/23,5/23,,needs_review,fraction_solver,"5/23 고등 1학년ㆍ경우의 수ㆍ기본 @*%2「655107ㆍ0ㅁ「0081901 공 23개 중 빨간 공이 5개입니다. 임의로 하나를 뽑을 때 빨간 공일 확률은? = = HHO 하르으 | 고등 1학년ㆍ경우의 수ㆍ기본 expression ㆍ probabil & 2371 중 빨간 공이 5개입니다. - ""0 ) = 고등 1학년ㆍ경우의 수ㆍ기본 @*%2「655107ㆍ0ㅁ「0081901 공 23개 ..."
2670,고등,1,generated_curriculum,weak_problem_text|ocr_noise_high,02.학습문제/05.문제은행/03.고등/1학년/공통수학/경우의 수/high_g01_020_easy_expression_probability.png,probability,8/18,8/18,4/9,,needs_review,fraction_solver,8/18 고등 1학년ㆍ경우의 수ㆍ기본 @*%2「655107ㆍ0ㅁ「0081901 공 18개 중 빨간 공이 8개입니다. 임의로 하나를 뽑을 때 빨간 공일 확률은? = = HHO 하르으 | 고등 1학년ㆍ경우의 수ㆍ기본 expression ㆍ probabil 공 1874 중 빨간 공이 8개입니다. 고등 1학년ㆍ경우의 수ㆍ기본 @*%2「655107ㆍ0ㅁ「0081901 공 18개 중 빨간 공이 8...
2672,고등,1,generated_curriculum,ocr_noise_high,02.학습문제/05.문제은행/03.고등/1학년/공통수학/다항식과 나머지정리/high_g01_006_easy_expression_polynomial.png,function,3x^2+0x-3,3x^2+0x-3; x=3,24,,needs_review,expression_value_solver,3x^2+0x-3 고등 ]학년ㆍ다항식과 나머지정리ㆍ기본 expression ㆍ0ㅁ01/001ㅠ 다항식 f(x) = 3x*2 + Ox - 3에서 f(3)2| 값을 구하시오. . 고등 )학년 ㆍ다항식과 나머지정리 ㆍ 기본 expression: 00100 f(3)2| BS 구하시오. 고등 ]학년ㆍ다항식과 나머지정리ㆍ기본 expression ㆍ0ㅁ01/001ㅠ 다항식 f(x) = 3x*2 + ...
2673,고등,1,generated_curriculum,ocr_noise_high,02.학습문제/05.문제은행/03.고등/1학년/공통수학/다항식과 나머지정리/high_g01_011_easy_expression_polynomial.png,function,[(-1)의 BS 구하시오,3x^2-5x-6; x=-1,2,"ㅁ 01/001ㅠ
다항식 f(x) = 3x*2 - 5x - 6에서
f(-1)2| 값을 구하시오.
. 고등 )확년 ㆍ다항식과 나머지정리 - 기분 600010551011: Polynion
다항식 f(x) = 3%^2 - 5x - 6에서
[(-1)의 BS 구하시오.",verified,expression_value_solver,[(-1)의 BS 구하시오 고등 ]학년ㆍ다항식과 나머지정리ㆍ기본 expression ㆍ0ㅁ01/001ㅠ 다항식 f(x) = 3x*2 - 5x - 6에서 f(-1)2| 값을 구하시오. . 고등 )확년 ㆍ다항식과 나머지정리 - 기분 600010551011: Polynion 다항식 f(x) = 3%^2 - 5x - 6에서 [(-1)의 BS 구하시오. 고등 ]학년ㆍ다항식과 나머지정리ㆍ기본 ex...
2674,고등,1,generated_curriculum,ocr_noise_high,02.학습문제/05.문제은행/03.고등/1학년/공통수학/다항식과 나머지정리/high_g01_016_easy_expression_polynomial.png,function,1x^2+1x-1,1x^2+1x-1; x=2,5,,needs_review,expression_value_solver,1x^2+1x-1 고등 ]학년ㆍ다항식과 나머지정리ㆍ기본 expression ㆍ0ㅁ01/001ㅠ 다항식 f(x) = 1x*2 + 1x - 1에서 f(2)2| 값을 구하시오. . 고등 )학년 ㆍ다항식과 나머지정리 ㆍ 기본 expression: 00100 다항식 f(x) = 1x*2 + Ix - 1에서 f(2)2| BS 구하시오. 고등 ]학년ㆍ다항식과 나머지정리ㆍ기본 expression ㆍ0...
2683,고등,1,generated_curriculum,ocr_noise_high,02.학습문제/05.문제은행/03.고등/1학년/공통수학/함수와 그래프/high_g01_004_easy_graph_function.png,coordinate_geometry,* = -1일 때 의 값을 구하시오,y=2x+2; x=-1; y=24+22,0,"ㄱ 1일 때 \의 값을 구하시오.
| 고등 1학년ㆍ함수와 그래프ㆍ기본 27200 - function |
오른쪽 직선의 식은 / = 2x + 2입니다:
* = -1일 때 의 값을 구하시오.",verified,function_value_solver,* = -1일 때 의 값을 구하시오 고등 ]학년ㆍ함수와 그래프 ㆍ기본 grapy - function 오른쪽 직선의 식은 y= 24+ 22h x = -ㄱ1일 때 \의 값을 구하시오. | 고등 1학년ㆍ함수와 그래프ㆍ기본 27200 - function | 오른쪽 직선의 식은 / = 2x + 2입니다: * = -1일 때 의 값을 구하시오. 고등 ]학년ㆍ함수와 그래프 ㆍ기본 grapy - fun...
2684,고등,1,generated_curriculum,ocr_noise_high,02.학습문제/05.문제은행/03.고등/1학년/공통수학/함수와 그래프/high_g01_009_easy_graph_function.png,coordinate_geometry,x = 4일 때 y의 값을 구하시오,y=1x-2; x=4; y=1,2,,verified,function_value_solver,x = 4일 때 y의 값을 구하시오 | 고등 1학년ㆍ함수와 그래프ㆍ기본 graph - function | 오른쪽 직선의 식은 y= 1K-2QLICh arf x = 4일 때 \의 값을 구하시오 고등 ]학년ㆍ함수와 그래프 ㆍ기본 graph - function * = 42 때 \의 값을 구하시오. | 고등 1학년ㆍ함수와 그래프ㆍ기본 graph - function | 오른쪽 직선의 식은 y= ...
2685,고등,1,generated_curriculum,ocr_noise_high,02.학습문제/05.문제은행/03.고등/1학년/공통수학/함수와 그래프/high_g01_014_easy_graph_function.png,coordinate_geometry,* = 0일 때 의 값을 구하시오,y=3x-3; x=0,-3,,verified,function_value_solver,* = 0일 때 의 값을 구하시오 | 고등 1학년ㆍ함수와 그래프ㆍ기본 graph /function | 오른쪽 직선의 식은 / = 3 - 3입니다. * = 0일 때 의 값을 구하시오. 고등 ]학년ㆍ함수와 그래프 ㆍ기본 graph /function x = OF 때 \의 값을 구하시오. | 고등 1학년ㆍ함수와 그래프ㆍ기본 graph /function | 오른쪽 직선의 식은 / = 3 - 3입...
2687,고등,1,pdf_capture,ocr_noise_high,02.학습문제/05.문제은행/03.고등/1학년/원문PDF캡처/orbi/orbi_public_7503_high1_common_math/orbi_public_7503_high1_common_math_page_003.png,function,의 값을 구하시오!,2-; x=2023,2023,,verified,sympy_worker_equation_solver,"의 값을 구하시오! [문제1] 양의 실수 전체의 집합에서 정의된 함수 /(2:가 다음 조건을 만족시킬 때, /(2023) 의 값을 구하시오! (가) f(x) =2-|x-3| 125) (나) 모든 양의 실수 ro] 대하여 /(54) = 5/(00이다. [문제1] 양의 실수 전체의 집합에서 정의된 함수 7(2)가 다음 조건을 만족시킬 때, 7/(2023) 의 값을 구하시오 (가) f(z) ..."
2688,고등,1,pdf_capture,ocr_noise_high|expression_missing|solve_failed|answer_missing|card_needs_review,02.학습문제/05.문제은행/03.고등/1학년/원문PDF캡처/orbi/orbi_public_7503_high1_common_math/orbi_public_7503_high1_common_math_page_003_tile_r1_c1.png,function,의 값을 구하시오),,,,failed,arithmetic_solver,의 값을 구하시오) [문제11 양의 실수 전체의 집합에서 정의된 호 의 값을 구하시오 (가) f(x) =2-|z-3| (1<2<5) 의 값을 구하시오) (7) 700 =2- [2-3 (1S <5) [문제11 양의 실수 전체의 집합에서 정의된 호 의 값을 구하시오 (가) f(x) =2-|z-3| (1<2<5) 의 값을 구하시오) (7) 700 =2- [2-3 (1S <5)
2689,고등,1,pdf_capture,expression_missing|solve_failed|answer_missing|topic_unknown|card_needs_review|card_topic_unknown,02.학습문제/05.문제은행/03.고등/1학년/원문PDF캡처/orbi/orbi_public_7503_high1_common_math/orbi_public_7503_high1_common_math_page_003_tile_r1_c2.png,unknown,"수 /(4)가 다음 조건을 만족시킬 때, /(2023)",,,,failed,arithmetic_solver,"수 /(4)가 다음 조건을 만족시킬 때, /(2023) 수 /(4)가 다음 조건을 만족시킬 때, /(2023) 수 /(4)가 다음 조건을 만족시킬 때, /(2023)"
2690,고등,1,pdf_capture,solve_failed|topic_unknown|card_needs_review|card_topic_unknown,02.학습문제/05.문제은행/03.고등/1학년/원문PDF캡처/orbi/orbi_public_7503_high1_common_math/orbi_public_7503_high1_common_math_page_003_tile_r2_c1.png,unknown,(나) 모는 ST 실수 LOW 대하여 / (02) = of,,,,failed,arithmetic_solver,(나) 모는 ST 실수 LOW 대하여 / (02) = of (나) 모는 ST 실수 LOW 대하여 / (02) = of Ot) 모근 USAT ST LON POPS flor) = of (나) 모는 ST 실수 LOW 대하여 / (02) = of Ot) 모근 USAT ST LON POPS flor) = of
2691,고등,1,pdf_capture,topic_unknown|card_topic_unknown,02.학습문제/05.문제은행/03.고등/1학년/원문PDF캡처/orbi/orbi_public_7503_high1_common_math/orbi_public_7503_high1_common_math_page_003_tile_r2_c2.png,unknown,(0)이나,,0,,verified,arithmetic_solver,(0)이나 (0)이나. (0)이나.
2692,고등,1,pdf_capture,ocr_noise_high|solve_failed|answer_missing|card_needs_review,02.학습문제/05.문제은행/03.고등/1학년/원문PDF캡처/orbi/orbi_public_7503_high1_common_math/orbi_public_7503_high1_common_math_page_004.png,quadratic,구하시오그,"(l+ata?+---+al)(1+ 0 + 00 +---+ 8"")",,,failed,arithmetic_solver,"구하시오그 [문제2] 이차방정식 7? - /22 + 2 = 0의 서로 다른 두 Za, Bol 대하여 다음 식의 BS 구하시오 3+<ㅠ2 [문제2] 이차방정식 7? - 27 + 2 = 0의 서로 다른 두 Za, 에 대하여 다음 식의 AS 구하시오그 (l+ata?+---+al)(1+ 0 + 00 +---+ 8"") 3+ㅠ2 & 어수강 수학 3www.soogangmath.com [문제2] 이차..."
2693,고등,1,pdf_capture,ocr_noise_high|solve_failed|answer_missing|card_needs_review,02.학습문제/05.문제은행/03.고등/1학년/원문PDF캡처/orbi/orbi_public_7503_high1_common_math/orbi_public_7503_high1_common_math_page_004_tile_r1_c1.png,quadratic,"구하시오"" (1+0+0ㅇ02+…ㅜ+ 0)",""" (1+0+0ㅇ02+…ㅜ+ 0)",,,failed,arithmetic_solver,"구하시오"" (1+0+0ㅇ02+…ㅜ+ 0) [BAI] 이차방정식 2 - /2 + 2 = 0의 서. 구하시오"" (1+0+0ㅇ02+…ㅜ+ 0) 34 [문제2] 이차방정식 2? - 22 + 2 = 0의 서: Tee (l+a+a*+---+a"") 3+ [BAI] 이차방정식 2 - /2 + 2 = 0의 서. 구하시오"" (1+0+0ㅇ02+…ㅜ+ 0) 34 [문제2] 이차방정식 2? - 22 + 2 =..."
2694,고등,1,pdf_capture,ocr_noise_high|expression_missing|solve_failed|answer_missing|topic_unknown|card_needs_review|card_topic_unknown,02.학습문제/05.문제은행/03.고등/1학년/원문PDF캡처/orbi/orbi_public_7503_high1_common_math/orbi_public_7503_high1_common_math_page_004_tile_r1_c2.png,unknown,"= 두근 . 근 0, 0 의 V2B+ 60 +ㆍ 이이 +++ 0? | 석의 값을 - Be+- | "" + + BU - 값을 252 = » 3 (a+ V2sale",,,,failed,arithmetic_solver,"= 두근 . 근 0, 0 의 V2B+ 60 +ㆍ 이이 +++ 0? | 석의 값을 - Be+- | "" + + BU - 값을 252 = » 3 (a+ V2sale = 두근 . 근 0, 0 의 V2B+ 60 +ㆍ 이이 +++ 0? | 석의 값을 - Be+- | "" + + BU - 값을 252 = @ » 3 (a+ V2sale = 두근 . 근 0, 0 의 V2B+ 60 +ㆍ 이이 +++ 0? ..."
2695,고등,1,pdf_capture,ocr_noise_high|expression_missing,02.학습문제/05.문제은행/03.고등/1학년/원문PDF캡처/orbi/orbi_public_7503_high1_common_math/orbi_public_7503_high1_common_math_page_005.png,sequence,"ag - 145 = 632 때, 은의 값을 구하시오*",,-145,,verified,arithmetic_solver,"ag - 145 = 632 때, 은의 값을 구하시오* [문제3] 수열 (0,)은 0 <a, < 1이고 모든 자연수 no] 대하여 다음 조건을 만족시킨다. (가) Qon = AQ X An + 1 (나) 022+1 = G2X Gy - 2 ag - 015 = 63 때, 그의 값을 구하시오 1 LS) 어수강 수학 4www.soogangmath.com [문제3] 수열 (a,)-2 0 < 01 <..."
2696,고등,1,pdf_capture,ocr_noise_high|expression_missing|solve_failed|answer_missing|card_needs_review,02.학습문제/05.문제은행/03.고등/1학년/원문PDF캡처/orbi/orbi_public_7503_high1_common_math/orbi_public_7503_high1_common_math_page_005_tile_r1_c1.png,sequence,"08 - 015 = 639 때, 그의 값을 구하시오.*",,,,failed,arithmetic_solver,"08 - 015 = 639 때, 그의 값을 구하시오.* [문제3] 수열 (a,)2 0 < a, < 1이고 모든 자< (가) Gon = 02 * Gn + 1 (나) dony1 = 02X An - 2 08 - 015 = 639 때, 그의 값을 구하시오.“ [문제3] 수열 (a,)-2 0 <a, < 1이고 모든 자< (가) ~ = a2X Oy +1 (4) Gn41 = Az X Ayn - 2 ..."
2697,고등,1,pdf_capture,expression_missing|topic_unknown|card_topic_unknown,02.학습문제/05.문제은행/03.고등/1학년/원문PDF캡처/orbi/orbi_public_7503_high1_common_math/orbi_public_7503_high1_common_math_page_005_tile_r1_c2.png,unknown,1no] 대하여 다음 조건을 만족시킨다. 수 7에 대하여 다음 조건을 만족시킨다,,1,,verified,arithmetic_solver,1no] 대하여 다음 조건을 만족시킨다. 수 7에 대하여 다음 조건을 만족시킨다 1no] 대하여 다음 조건을 만족시킨다. 수 7에 대하여 다음 조건을 만족시킨다. 1no] 대하여 다음 조건을 만족시킨다. 수 7에 대하여 다음 조건을 만족시킨다.
2698,고등,1,pdf_capture,ocr_noise_high|expression_missing|card_needs_review,02.학습문제/05.문제은행/03.고등/1학년/원문PDF캡처/orbi/orbi_public_7503_high1_common_math/orbi_public_7503_high1_common_math_page_006.png,probability,인수분해되도록 하는 100 이하의 자연수 7의 개수를 구하시오.*,,100,,verified,arithmetic_solver,인수분해되도록 하는 100 이하의 자연수 7의 개수를 구하시오.* [문제4] col] 대한 다항식 P(e) = 6 - (Qn + 9) + n2o] 계수가 정수인 일차식의 곱으로만 인수분해되도록 하는 100 이하의 자연수 7의 개수를 구하시오.“ LS) 어수강 수학 5www.soogangmath.com [문제4] oF 대한 다항식 P(x) = 과 - (27 + 9)? + no] 계수가 정...
2699,고등,1,pdf_capture,ocr_noise_high|solve_failed|card_needs_review,02.학습문제/05.문제은행/03.고등/1학년/원문PDF캡처/orbi/orbi_public_7503_high1_common_math/orbi_public_7503_high1_common_math_page_006_tile_r1_c1.png,probability,[문제4] col) 대한 다항식 P(x) = xt - (27 + (,,,,failed,arithmetic_solver,[문제4] col) 대한 다항식 P(x) = xt - (27 + ( [문제4] xo] 대한 다항식 P(x) = 24 - (27 + ( 인수분해되도록 하는 100 이하의 자연수 7의 . [문제4] 에 대한 다항식 P(x) = 과 - (27 + ( 인수분해되도록 하는 100 이하의 자연수 no] [문제4] col) 대한 다항식 P(x) = xt - (27 + ( 인수분해되도록 하는 100 ...
2700,고등,1,pdf_capture,expression_missing|solve_failed|answer_missing|card_needs_review,02.학습문제/05.문제은행/03.고등/1학년/원문PDF캡처/orbi/orbi_public_7503_high1_common_math/orbi_public_7503_high1_common_math_page_006_tile_r1_c2.png,arithmetic,NAS 구하시오*,,,,failed,arithmetic_solver,NAS 구하시오* )2? + n20] 계수가 정수인 일차식의 곱으로만 NAS 구하시오“ )72 + 72이 계수가 정수인 일차식의 곱으로만 eS 구하시오 )2? + n20] 계수가 정수인 일차식의 곱으로만 NAS 구하시오“ )72 + 72이 계수가 정수인 일차식의 곱으로만 eS 구하시오
2701,고등,1,pdf_capture,ocr_noise_high|expression_missing|solve_failed|answer_missing|topic_unknown|card_needs_review|card_topic_unknown,02.학습문제/05.문제은행/03.고등/1학년/원문PDF캡처/orbi/orbi_public_7503_high1_common_math/orbi_public_7503_high1_common_math_page_007.png,unknown,"구하시오. (단, ZE 29] AHA)?",,,,failed,arithmetic_solver,"구하시오. (단, ZE 29] AHA)? 2 2 1 [EMIS] 실수가 아닌 복소수 zal) 대하여 와 =o] 모두 실수일 때, 24 + x49] 값을 구하시오. (단, ZE 29] AHA)? LS) 어수강 수학 6www.soogangmath.com [BM] 실수가 아닌 복소수 20] 대하여 와 이 모두 실수일 때, = + x19] 값을 구하시오. (단, ZE 29] Besa) & 어수..."
2702,고등,1,pdf_capture,ocr_noise_high|expression_missing|solve_failed|answer_missing|topic_unknown|card_needs_review|card_topic_unknown,02.학습문제/05.문제은행/03.고등/1학년/원문PDF캡처/orbi/orbi_public_7503_high1_common_math/orbi_public_7503_high1_common_math_page_007_tile_r1_c1.png,unknown,"구하시오. (단, ze 29] 컬레복소수)",,,,failed,arithmetic_solver,"구하시오. (단, ze 29] 컬레복소수) [문제5] 실수가 아닌 복소수 >에 대하여 -- 구하시오. (단, 는 29] BHBAS)® 2 [문제5] 실수가 아닌 복소수 >에 대하여 두 구하시오. (단, FE 22] ABA) [BMS] 실수가 아닌 복소수 =에 대하여 - 구하시오. (단, ze 29] 컬레복소수) 22 [문제5] 실수가 아닌 복소수 >에 대하여 -- 구하시오. (단, 는 ..."
2704,고등,1,pdf_capture,ocr_noise_high|expression_missing|solve_failed|answer_missing|card_needs_review,02.학습문제/05.문제은행/03.고등/1학년/원문PDF캡처/orbi/orbi_public_7503_high1_common_math/orbi_public_7503_high1_common_math_page_008.png,function,"를 만족할 때, 상수 0, 0의 ZS 구하시오. (단, 0 4 0)*",,,,failed,arithmetic_solver,"를 만족할 때, 상수 0, 0의 ZS 구하시오. (단, 0 4 0)* [문제6] 두 다항식 f(x) = 2° + +1, g(x) = 02“ + br + 2에 대하여, f(x) = 0의 두 근 0, B g(a”) = 80이고 0(6"") = 36 를 만족할 때, 상수 0, 0의 ZS 구하시오. (단, 0 4 0)“ LS) 어수강 수학 7www.soogangmath.com [문제6] 두 다항..."
2705,고등,1,pdf_capture,ocr_noise_high|solve_failed|answer_missing|card_needs_review,02.학습문제/05.문제은행/03.고등/1학년/원문PDF캡처/orbi/orbi_public_7503_high1_common_math/orbi_public_7503_high1_common_math_page_008_tile_r1_c1.png,function,"를 만족할 때, 상수 0, 0의 값을 구하시오. (단",g(a*) = 30°],,,failed,arithmetic_solver,"를 만족할 때, 상수 0, 0의 값을 구하시오. (단 [문제6] 두 다항식 f(x) = 22 + 1, g(a) = g(a”) = 30°] 를 만족할 때, 상수 0, 0의 값을 구하시오. (단, [BAG] 두 다항식 f(x) = 2? +241, g(x) =: g(a”) = 90이. 를 만족할 때, 상수 0, 02] HS 구하시오. (단, [문제6] 두 다항식 f(x) = 22 + 1, g..."
2706,고등,1,pdf_capture,ocr_noise_high|solve_failed|card_needs_review,02.학습문제/05.문제은행/03.고등/1학년/원문PDF캡처/orbi/orbi_public_7503_high1_common_math/orbi_public_7503_high1_common_math_page_008_tile_r1_c2.png,function,a 0(0^) = 38,a 0(0^) = 38,,,failed,arithmetic_solver,"a 0(0^) = 38 1a? + be + 26] 대하여, f(x) = 0의 두근 0, 8 고 0((0“) = 38 00) 02""+ 02+2에 대하여, f(z) = 0의 두 Za, 0 a 0(0^) = 38 a #0)° 1a? + be + 26] 대하여, f(x) = 0의 두근 0, 8 고 0((0“) = 38 00) 02""+ 02+2에 대하여, f(z) = 0의 두 Za, 0 a 0(..."
2707,고등,1,pdf_capture,ocr_noise_high|expression_missing|solve_failed|answer_missing|card_needs_review,02.학습문제/05.문제은행/03.고등/1학년/원문PDF캡처/orbi/orbi_public_7503_high1_common_math/orbi_public_7503_high1_common_math_page_009.png,quadratic,하는 실수 pS 모두 곱한 값을 구하시오,,,,failed,arithmetic_solver,"하는 실수 pS 모두 곱한 값을 구하시오 [문제7] col] 대한 이차방정식 2? - pr +p +3 = 0이 허근 oF 가질 때, 0*이 실수가 되도록 하는 실수 pS 모두 곱한 값을 구하시오."" LS) 어수강 수학 8www.soogangmath.com [문제7] 에 대한 이차방정식 7? - pe + p+ 3 = 0이 허근 oF 가질 때, oo] 실수가 되도록 하는 실수 DE 모두 곱..."
